transfer_id,source,target,species,drug,predicted_delta_prauc_hybrid_random,observed_delta_prauc_hybrid_random,selected_alpha,policy_choice,oracle_choice,prauc_random,prauc_hybrid,prauc_policy,prauc_oracle,auroc_random,auroc_hybrid,auroc_policy,auroc_oracle,brier_random,brier_hybrid,brier_policy,brier_oracle,policy_correct_direction,regret_prauc,budget_n
DRIAMS-A->DRIAMS-C|Escherichia coli|Cefepime,DRIAMS-A,DRIAMS-C,Escherichia coli,Cefepime,0.0066251223466589,0.0085982721572287,1.0,hybrid,hybrid,0.4377737978808977,0.4463720700381264,0.4463720700381264,0.4463720700381264,0.6753801843317973,0.6809267793138761,0.6809267793138761,0.6809267793138761,0.1668868842565263,0.1625405478889561,0.1625405478889561,0.1625405478889561,True,0.0,50
DRIAMS-A->DRIAMS-C|Escherichia coli|Ceftazidime,DRIAMS-A,DRIAMS-C,Escherichia coli,Ceftazidime,0.0065706325485197,0.0055683026153356,1.0,hybrid,hybrid,0.3148273439315777,0.3203956465469134,0.3203956465469134,0.3203956465469134,0.6441245330012454,0.645438178260096,0.645438178260096,0.645438178260096,0.1385210100472726,0.1378980579247728,0.1378980579247728,0.1378980579247728,True,0.0,50
DRIAMS-A->DRIAMS-C|Escherichia coli|Ceftriaxone,DRIAMS-A,DRIAMS-C,Escherichia coli,Ceftriaxone,0.001042218729913,0.0108588344293019,1.0,hybrid,hybrid,0.3506620306592102,0.3615208650885122,0.3615208650885122,0.3615208650885122,0.6635635696968695,0.6669727307174749,0.6669727307174749,0.6669727307174749,0.1341135105715147,0.1329819387735169,0.1329819387735169,0.1329819387735169,True,0.0,50
DRIAMS-A->DRIAMS-C|Escherichia coli|Ciprofloxacin,DRIAMS-A,DRIAMS-C,Escherichia coli,Ciprofloxacin,0.004604448965745,0.0032580475311509,1.0,hybrid,hybrid,0.6819637380338971,0.685221785565048,0.685221785565048,0.685221785565048,0.81521541497009,0.8164266701854923,0.8164266701854923,0.8164266701854923,0.1135351882660657,0.1125135149059401,0.1125135149059401,0.1125135149059401,True,0.0,50
DRIAMS-A->DRIAMS-C|Escherichia coli|Cotrimoxazole,DRIAMS-A,DRIAMS-C,Escherichia coli,Cotrimoxazole,0.0068883455499071,-0.0032190175680784,10.0,hybrid,random,0.4319538348302839,0.4287348172622054,0.4287348172622054,0.4319538348302839,0.6053729551920342,0.5998390825035562,0.5998390825035562,0.6053729551920342,0.2311068083181279,0.2333819139509423,0.2333819139509423,0.2311068083181279,False,0.0032190175680784,50
DRIAMS-A->DRIAMS-C|Escherichia coli|Norfloxacin,DRIAMS-A,DRIAMS-C,Escherichia coli,Norfloxacin,0.0145525945954484,0.0060282368740658,0.1,hybrid,hybrid,0.7027818636940046,0.7088101005680705,0.7088101005680705,0.7088101005680705,0.7844039668083385,0.7915927949807731,0.7915927949807731,0.7915927949807731,0.1524253572075528,0.1513152297893246,0.1513152297893246,0.1513152297893246,True,0.0,50
DRIAMS-A->DRIAMS-C|Klebsiella pneumoniae|Cotrimoxazole,DRIAMS-A,DRIAMS-C,Klebsiella pneumoniae,Cotrimoxazole,0.0065556649027781,0.0158871516302695,0.1,hybrid,hybrid,0.3383878100501135,0.354274961680383,0.354274961680383,0.354274961680383,0.6253720844131803,0.6397149203998519,0.6397149203998519,0.6397149203998519,0.1776572975144802,0.1766665289318825,0.1766665289318825,0.1766665289318825,True,0.0,50
DRIAMS-A->DRIAMS-C|Proteus mirabilis|Cotrimoxazole,DRIAMS-A,DRIAMS-C,Proteus mirabilis,Cotrimoxazole,0.0210795906644741,0.0133422796100648,1.0,hybrid,hybrid,0.4468768684674186,0.4602191480774834,0.4602191480774834,0.4602191480774834,0.5568214285714286,0.55765,0.55765,0.55765,0.3182023956641056,0.3160277333295037,0.3160277333295037,0.3160277333295037,True,0.0,50
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Clindamycin,DRIAMS-A,DRIAMS-C,Staphylococcus aureus,Clindamycin,0.0059516148401533,0.0224703460567401,1.0,hybrid,hybrid,0.2134203775953664,0.2358907236521065,0.2358907236521065,0.2358907236521065,0.5932507620584544,0.6144839967724584,0.6144839967724584,0.6144839967724584,0.1173652115274153,0.1164337385834407,0.1164337385834407,0.1164337385834407,True,0.0,50
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Penicillin,DRIAMS-A,DRIAMS-C,Staphylococcus aureus,Penicillin,0.0095379818075732,6.937587767153586e-05,1.0,hybrid,hybrid,0.8922245523442133,0.8922939282218847,0.8922939282218847,0.8922939282218847,0.7291811849950537,0.7301404380078026,0.7301404380078026,0.7301404380078026,0.1972440107422115,0.1939029847269254,0.1939029847269254,0.1939029847269254,True,0.0,50
