rep,yontem,n_unlab,reg,reg_cl,auroc,prauc,egim,dom_once,dom_sonra
7,sinkhorn,492,0.5,,0.7041256157635468,0.12719866822512457,0.5954223845962971,0.9892235772357724,0.9998902439024391
7,sinkhorn_l1l2,492,0.05,0.1,0.8238916256157636,0.35613383930954856,0.7626470211769626,0.9892235772357724,0.997780487804878
7,sinkhorn_l1l2,492,0.05,1.0,0.751231527093596,0.30125390040494204,0.7206497727672585,0.9892235772357724,0.9976463414634147
7,sinkhorn_l1l2,492,0.5,0.1,0.7789408866995073,0.32744426238466484,0.7336983352591858,0.9892235772357724,0.9979756097560974
7,sinkhorn_l1l2,492,0.5,1.0,0.7684729064039408,0.31568959630068216,0.7449306864650324,0.9892235772357724,0.997670731707317
8,raw6000,-1,,,0.7235221674876848,0.22392078103689744,0.45480596148106106,,
8,svd_none,100,,,0.708128078817734,0.19893490930656796,0.5439428403666183,0.98164,0.98164
8,sinkhorn,100,0.05,,0.5880541871921182,0.07943333010570063,0.170899967133216,0.98164,0.91572
8,sinkhorn,100,0.5,,0.6031403940886699,0.09056902449120005,0.24447604602691647,0.98164,1.0
8,sinkhorn_l1l2,100,0.05,0.1,0.7250615763546798,0.28967630104993464,0.5872910042269558,0.98164,0.9912599999999999
8,sinkhorn_l1l2,100,0.05,1.0,0.7386083743842364,0.2740012455424118,0.8348416622901915,0.98164,0.98966
8,sinkhorn_l1l2,100,0.5,0.1,0.792179802955665,0.34179467890174775,0.8592966194304632,0.98164,0.9904999999999999
8,sinkhorn_l1l2,100,0.5,1.0,0.7007389162561576,0.30763662301270916,0.7626040743077853,0.98164,0.9906999999999999
8,svd_none,250,,,0.7299876847290641,0.2602994928101172,0.6629651157857591,0.991456,0.991456
8,sinkhorn,250,0.05,,0.5541871921182266,0.0756606684051488,0.16121261831276634,0.991456,0.940388
8,sinkhorn,250,0.5,,0.539716748768473,0.08649214712787931,0.07264210914632382,0.991456,1.0
8,sinkhorn_l1l2,250,0.05,0.1,0.7509236453201971,0.24356906209225965,0.7169284839224469,0.991456,0.996992
8,sinkhorn_l1l2,250,0.05,1.0,0.7155172413793105,0.16155387372826682,0.5780851710059739,0.991456,0.996872
8,sinkhorn_l1l2,250,0.5,0.1,0.7392241379310345,0.1855425014754306,0.6953753818694862,0.991456,0.997328
8,sinkhorn_l1l2,250,0.5,1.0,0.6976600985221675,0.22278886125564143,0.5738436709631467,0.991456,0.9970479999999999
8,svd_none,492,,,0.7133620689655172,0.1591164995395609,0.4210125284957696,0.9906178861788618,0.9906178861788618
8,sinkhorn,492,0.05,,0.6779556650246306,0.19425534967042882,0.5470896902839282,0.9906178861788618,0.9573211382113821
8,sinkhorn,492,0.5,,0.6634852216748768,0.10327311036923122,0.40625078871131637,0.9906178861788618,1.0
8,sinkhorn_l1l2,492,0.05,0.1,0.6751847290640395,0.17590456704994287,0.48859693251521447,0.9906178861788618,0.998780487804878
8,sinkhorn_l1l2,492,0.05,1.0,0.646243842364532,0.1997082430573264,0.47180381436937385,0.9906178861788618,0.9985975609756097
8,sinkhorn_l1l2,492,0.5,0.1,0.6838054187192119,0.19996751030078888,0.5674960154779709,0.9906178861788618,0.9988048780487805
8,sinkhorn_l1l2,492,0.5,1.0,0.7121305418719212,0.20015739310066247,0.609573920544662,0.9906178861788618,0.9987235772357723
8,svd_none,492,,,0.6933497536945813,0.16634921092768118,0.4373555015147685,0.9898455284552845,0.9898455284552845
8,sinkhorn,492,0.05,,0.604371921182266,0.12418385000533017,0.3366896492129981,0.9898455284552845,0.957520325203252
8,sinkhorn,492,0.5,,0.6955049261083743,0.11621996478225638,0.4981936451566815,0.9898455284552845,1.0
8,sinkhorn_l1l2,492,0.05,0.1,0.6825738916256158,0.17267891383212322,0.49458498359311787,0.9898455284552845,0.9986382113821137
8,sinkhorn_l1l2,492,0.05,1.0,0.6924261083743842,0.2375212216968344,0.5829660543515619,0.9898455284552845,0.998739837398374
8,sinkhorn_l1l2,492,0.5,0.1,0.6890394088669951,0.2386618009814464,0.5891662629998019,0.9898455284552845,0.9986544715447154
8,sinkhorn_l1l2,492,0.5,1.0,0.6354679802955665,0.1761581320927316,0.4290245692506862,0.9898455284552845,0.9987398373983739
9,raw6000,-1,,,0.5948275862068965,0.09627599868124756,0.11912059087809385,,
9,svd_none,100,,,0.5695812807881774,0.0970947113036958,0.1726233518653451,0.97916,0.97916
9,sinkhorn,100,0.05,,0.561884236453202,0.06670669619148728,0.028588655260205972,0.97916,0.86938
9,sinkhorn,100,0.5,,0.4479679802955665,0.052444014926028196,-0.14353690510111758,0.97916,0.99954
9,sinkhorn_l1l2,100,0.05,0.1,0.5997536945812808,0.15894052908347078,0.2907881797772755,0.97916,0.9897199999999999
9,sinkhorn_l1l2,100,0.05,1.0,0.6216133004926109,0.13203750060722122,0.36834610110028826,0.97916,0.9892000000000001
9,sinkhorn_l1l2,100,0.5,0.1,0.6345443349753694,0.18004201278305298,0.3504288153572858,0.97916,0.99004
9,sinkhorn_l1l2,100,0.5,1.0,0.6754926108374384,0.2169181137966223,0.4925797455771449,0.97916,0.9908399999999999
9,svd_none,250,,,0.7050492610837438,0.15864394797941023,0.39486388154291574,0.987176,0.987176
9,sinkhorn,250,0.05,,0.544027093596059,0.06749110268669525,0.11037259559624489,0.987176,0.935692
9,sinkhorn,250,0.5,,0.4251847290640395,0.07143750913473342,-0.12112323320230829,0.987176,0.999864
9,sinkhorn_l1l2,250,0.05,0.1,0.644396551724138,0.30455768179416387,0.4674801926921028,0.987176,0.9981359999999999
9,sinkhorn_l1l2,250,0.05,1.0,0.6570197044334977,0.23737918106321518,0.45043724564395765,0.987176,0.997928
9,sinkhorn_l1l2,250,0.5,0.1,0.7056650246305418,0.2427417016093473,0.6004436711702549,0.987176,0.9983759999999999
9,sinkhorn_l1l2,250,0.5,1.0,0.6921182266009852,0.3208768803934945,0.6222348425713742,0.987176,0.9980239999999999
9,svd_none,492,,,0.7210591133004927,0.17172960566962242,0.43454111911505083,0.9882845528455284,0.9882845528455284
9,sinkhorn,492,0.05,,0.5625,0.08673736065491466,0.2008371309877367,0.9882845528455284,0.9607256097560977
9,sinkhorn,492,0.5,,0.5701970443349753,0.0864806100333882,0.13432823060732146,0.9882845528455284,0.9999349593495934
9,sinkhorn_l1l2,492,0.05,0.1,0.6585591133004927,0.22428582922554552,0.40227763273337086,0.9882845528455284,0.9978089430894308
9,sinkhorn_l1l2,492,0.05,1.0,0.6668719211822661,0.19242124902932312,0.4682634495286701,0.9882845528455284,0.9982073170731707
9,sinkhorn_l1l2,492,0.5,0.1,0.6031403940886699,0.16619290249692997,0.2813584597747064,0.9882845528455284,0.9983577235772357
9,sinkhorn_l1l2,492,0.5,1.0,0.6637931034482758,0.12920372874515806,0.3808617466385885,0.9882845528455284,0.9980853658536585
9,svd_none,492,,,0.6961206896551725,0.1519461099125315,0.4090988029973008,0.9858373983739837,0.9858373983739837
9,sinkhorn,492,0.05,,0.5597290640394088,0.09441145862284908,0.15777496850671768,0.9858373983739837,0.9593109756097562
9,sinkhorn,492,0.5,,0.521551724137931,0.10806017883741618,0.10524685065136316,0.9858373983739837,0.9999715447154471
9,sinkhorn_l1l2,492,0.05,0.1,0.6397783251231527,0.15252078458656407,0.39101223451391093,0.9858373983739837,0.997910569105691
9,sinkhorn_l1l2,492,0.05,1.0,0.7173645320197044,0.18557240207685796,0.6871185127250649,0.9858373983739837,0.9978333333333333
9,sinkhorn_l1l2,492,0.5,0.1,0.7096674876847291,0.21636391341480227,0.592164303432504,0.9858373983739837,0.997670731707317
9,sinkhorn_l1l2,492,0.5,1.0,0.6702586206896551,0.20345533397013732,0.5031461767543511,0.9858373983739837,0.9980243902439023
