rep,yontem,n_unlab,reg,reg_cl,auroc,prauc,egim,dom_once,dom_sonra
6,svd_none,500,,,0.6928719583143623,0.4563416318519849,0.7870839078499617,0.9955080000000001,0.9955080000000001
6,sinkhorn,500,0.05,,0.6046188091263217,0.16877300053018746,0.44475333136526934,0.9955080000000001,0.9867619999999999
6,sinkhorn,500,0.5,,0.5379420245864319,0.1094258441585166,0.10614525383648704,0.9955080000000001,1.0
6,sinkhorn_l1l2,500,0.05,0.1,0.6682602316992968,0.25387954399769475,0.5984332152075619,0.9955080000000001,0.998856
6,sinkhorn_l1l2,500,0.05,1.0,0.7229726311529318,0.2903630286249238,0.9076587700774306,0.9955080000000001,0.9991319999999999
6,sinkhorn_l1l2,500,0.5,0.1,0.6688167147265646,0.27088054185316,0.5999924078677973,0.9955080000000001,0.999004
6,sinkhorn_l1l2,500,0.5,1.0,0.6792634188293621,0.24894611445684187,0.6820560436105111,0.9955080000000001,0.999012
6,svd_none,1329,,,0.7415895178833408,0.4504248173225094,0.8761010041485952,0.9953380000000001,0.9953380000000001
6,sinkhorn,1329,0.05,,0.6205544594526231,0.16960259194684435,0.49732020927401355,0.9953380000000001,0.992305
6,sinkhorn,1329,0.5,,0.5362219861385137,0.1294435968014677,0.13305860937403907,0.9953380000000001,0.999644
6,sinkhorn_l1l2,1329,0.05,0.1,0.6462538574391663,0.22426138059169973,0.44921923830889665,0.9953380000000001,0.997926
6,sinkhorn_l1l2,1329,0.05,1.0,0.6430414326908483,0.2373151338361391,0.53551235139755,0.9953380000000001,0.997898
6,sinkhorn_l1l2,1329,0.5,0.1,0.6472150553953558,0.27185757238758806,0.5212498975061112,0.9953380000000001,0.9983359999999999
6,sinkhorn_l1l2,1329,0.5,1.0,0.6395001770627814,0.25650917641817667,0.5204198401104003,0.9953380000000001,0.997834
7,raw6000,-1,,,0.772980219557849,0.4539356962282875,0.7051900518761827,,
7,svd_none,100,,,0.7455860778064451,0.43283072308773646,0.8810037582655253,0.9943000000000001,0.9943000000000001
7,sinkhorn,100,0.05,,0.5673091516163302,0.11955322933618974,0.22596226140351042,0.9943000000000001,0.9323999999999999
7,sinkhorn,100,0.5,,0.5465675115090808,0.118456311815089,0.1579190661894552,0.9943000000000001,0.99994
7,sinkhorn_l1l2,100,0.05,0.1,0.6986138513684423,0.3099403670193693,0.57208530341979,0.9943000000000001,0.998
7,sinkhorn_l1l2,100,0.05,1.0,0.6835382202661002,0.31180838187610493,0.6657403669312322,0.9943000000000001,0.99756
7,sinkhorn_l1l2,100,0.5,0.1,0.684145292659483,0.2706447072487602,0.5619018446620636,0.9943000000000001,0.99756
7,sinkhorn_l1l2,100,0.5,1.0,0.6739515353872616,0.2775183280452061,0.5825427108860584,0.9943000000000001,0.99766
7,svd_none,250,,,0.73511407902059,0.3979075520181792,0.822322019352809,0.991752,0.991752
7,sinkhorn,250,0.05,,0.5286841705873426,0.11287333820433774,0.10278659980055274,0.991752,0.9759840000000001
7,sinkhorn,250,0.5,,0.515303283249861,0.10663272185513083,0.06834563725753999,0.991752,0.999736
7,sinkhorn_l1l2,250,0.05,0.1,0.6973491172155614,0.32237407076196795,0.6129231858983093,0.991752,0.99944
7,sinkhorn_l1l2,250,0.05,1.0,0.7140941973997066,0.34531736802719815,0.7970824001472357,0.991752,0.999512
7,sinkhorn_l1l2,250,0.5,0.1,0.672459149086862,0.2843291961258547,0.5539111918347844,0.991752,0.999576
7,sinkhorn_l1l2,250,0.5,1.0,0.7024333485101433,0.3609760049242522,0.8016352571266636,0.991752,0.99944
7,svd_none,500,,,0.743587797844893,0.46404888918172277,0.9290998372695871,0.9944919999999999,0.9944919999999999
7,sinkhorn,500,0.05,,0.6155967015733292,0.15677202633693627,0.4219537992189673,0.9944919999999999,0.973924
7,sinkhorn,500,0.5,,0.4983558456012546,0.10990444683160247,0.018076322803746957,0.9944919999999999,0.9993879999999999
7,sinkhorn_l1l2,500,0.05,0.1,0.7073658117063792,0.31356045569545987,0.6866869017679658,0.9944919999999999,0.9984759999999999
7,sinkhorn_l1l2,500,0.05,1.0,0.7155612890170486,0.345371716626022,0.826295039446833,0.9944919999999999,0.998624
7,sinkhorn_l1l2,500,0.5,0.1,0.7088076086406637,0.36690833580125504,0.7511741535798665,0.9944919999999999,0.9986119999999999
7,sinkhorn_l1l2,500,0.5,1.0,0.7351899630697627,0.38420515804758537,0.9107346576702686,0.9944919999999999,0.9988999999999999
7,svd_none,1329,,,0.748469671675014,0.46476032306892,0.850175118229976,0.993312,0.993312
7,sinkhorn,1329,0.05,,0.617949107097688,0.1573467086417347,0.4449056247838908,0.993312,0.988728
7,sinkhorn,1329,0.5,,0.538270855466181,0.11378566947324409,0.15158169603564176,0.993312,0.999634
7,sinkhorn_l1l2,1329,0.05,0.1,0.7163960135579501,0.3455379481846462,0.7501860969109527,0.993312,0.998758
7,sinkhorn_l1l2,1329,0.05,1.0,0.7112358982141953,0.354985997457308,0.8342303058863028,0.993312,0.998844
7,sinkhorn_l1l2,1329,0.5,0.1,0.7182425254211564,0.3736451901014897,0.8348345826057556,0.993312,0.9985999999999999
7,sinkhorn_l1l2,1329,0.5,1.0,0.7281833358628015,0.3583301507722847,0.878558750762033,0.993312,0.99892
8,raw6000,-1,,,0.7976425355390298,0.48083104817219297,0.7615492158068331,,
8,svd_none,100,,,0.6861941619871503,0.42723927265132444,0.7655059393431956,0.9924200000000001,0.9924200000000001
